X,Y,Z
0.702000022,-0.194999993,-0.140400007
0.819000006,-0.343199998,-0.335399985
1.489800096,-0.507000029,-0.42899999
1.138800025,-0.93599999,-0.42899999
0.85799998,-0.335399985,0.156000003
0.491400033,-0.18720001,-0.249600008
0.959399998,-0.039000001,-0.475800008
1.442999959,-0.24180001,-0.421200007
1.442999959,-0.24180001,-0.421200007
1.357200027,-0.514800012,-0.265200019
0.748800039,-0.662999988,0.0078
0.756600022,-0.499200016,-0.561600029
0.80340004,-0.467999995,0.210600004
1.084200025,-0.156000003,-0.382200003
1.653600097,-0.054600004,-0.124800004
0.491400033,-0.507000029,0.039000001
0.561600029,-0.140400007,-0.233999997
0.561600029,-0.140400007,-0.233999997
0.702000022,-0.319800019,-0.312000006
1.029600024,-0.132600009,-0.577199996
0.702000022,-0.265200019,-0.389999986
0.655200005,-0.124800004,-0.210600004
0.382200003,-0.467999995,-0.031200001
0.499200016,-0.569400012,-0.054600004
0.436800033,-0.592799962,-0.312000006
0.436800033,-0.592799962,-0.312000006
0.467999995,-0.959399998,0.194999993
1.037400007,-0.553799987,-0.218400016
0.023400001,-0.499200016,-0.265200019
0.748800039,-0.514800012,0.257400006
0.312000006,-0.475800008,-0.304200023
1.045200109,-0.382200003,-0.42899999
0.881400049,-0.288599998,-0.156000003
0.499200016,-0.42899999,0.194999993
0.499200016,-0.42899999,0.194999993
0.702000022,-0.312000006,-0.14819999
1.201200128,0.109200008,-0.530400038
0.647400022,-0.608400047,0.031200001
1.208999991,-0.202800006,-0.249600008
0.951600015,-0.265200019,-0.366600007
0.48360002,-0.467999995,0.039000001
1.099799991,-0.351000011,-0.24180001
1.131000042,-0.233999997,-0.156000003
1.131000042,-0.233999997,-0.156000003
0.748800039,-0.538200021,-0.312000006
0.943800032,-0.210600004,-0.327600002
0.998400033,-0.233999997,-0.031200001
1.006199956,-0.436800033,-0.358800024
1.193400025,-0.351000011,-0.039000001
0.709800005,-0.343199998,-0.522600055
1.169999957,-0.093600005,-0.070200004
1.169999957,-0.093600005,-0.070200004
0.733200014,-0.436800033,-0.233999997
1.185599923,-0.249600008,-0.42899999
0.779999971,-0.351000011,0
1.006199956,0,-0.319800019
0.998400033,-0.233999997,-0.280800015
1.076400042,-0.343199998,0.023400001
0.467999995,-0.491400033,-0.351000011
1.115400076,-0.312000006,-0.460200012
1.115400076,-0.312000006,-0.460200012
0.811200023,-0.280800015,-0.296399981
0.850199997,-0.358800024,0.156000003
1.029600024,-0.405600011,-0.101400003
0.678600013,-0.14819999,-0.436800033
0.990600049,-0.499200016,-0.101400003
0.897000015,-0.436800033,-0.351000011
0.569400012,-0.062400002,0.015600001
0.717600048,-0.91260004,0.0078
0.717600048,-0.91260004,0.0078
1.138800025,-0.132600009,-0.499200016
0.405600011,-0.319800019,-0.163800001
1.388400078,-0.779999971,-0.062400002
0.850199997,-0.226200014,-0.101400003
-0.023400001,-0.194999993,-0.046800002
1.778400064,-0.91260004,-0.561600029
1.107599974,-0.249600008,0
1.107599974,-0.249600008,0
0.132600009,-0.14819999,-0.499200016
1.41960001,-0.748800039,0.023400001
1.497600079,-0.366600007,-0.140400007
0.538200021,0.14819999,-0.600600064
0.779999971,-0.733200014,-0.124800004
1.41960001,-0.436800033,-0.351000011
1.286999941,-0.132600009,-0.233999997
0.444600016,-0.421200007,-0.101400003
0.444600016,-0.421200007,-0.101400003
0.756600022,-0.522600055,-0.436800033
1.731600046,-0.265200019,-0.249600008
0.499200016,-0.023400001,-0.319800019
0.109200008,-0.280800015,-0.382200003
1.887600064,-0.530400038,-0.226200014
1.263599992,-0.358800024,-0.319800019
-0.210600004,-0.288599998,-0.046800002
0.865800023,-0.312000006,-0.436800033
0.865800023,-0.312000006,-0.436800033
1.684800029,-0.662999988,-0.031200001
0.452400029,-0.592799962,-0.288599998
0.748800039,-0.116999999,-0.959399998
1.193400025,-0.351000011,-0.023400001
1.014000058,-0.553799987,-0.18720001
0.943800032,-0.078000002,-0.405600011
0.787800074,-0.37440002,-0.093600005
0.787800074,-0.37440002,-0.093600005
0.975000024,-0.631799996,-0.514800012
0.93599999,-0.725400031,0.015600001
1.23240006,-0.24180001,-0.421200007
1.037400007,0.093600005,0.062400002
0.639600039,-0.288599998,-0.031200001
0.304200023,-0.109200008,-0.491400033
1.014000058,-0.296399981,-0.054600004
1.481999993,-0.826800048,-0.48360002
1.481999993,-0.826800048,-0.48360002
1.201200128,-0.725400031,-0.101400003
0.850199997,-0.608400047,-0.312000006
0.756600022,-0.553799987,-0.163800001
1.23240006,0.140400007,-0.405600011
1.169999957,0.054600004,-0.702000022
0.819000006,-0.319800019,-0.18720001
0.998400033,-0.023400001,-0.382200003
0.686399996,-0.499200016,-0.218400016
0.686399996,-0.499200016,-0.218400016
1.36500001,-0.499200016,-0.304200023
1.333800077,-0.366600007,-0.335399985
1.068599939,-0.561600029,0.156000003
1.052999973,-0.553799987,-0.062400002
1.107599974,-0.389999986,-0.312000006
0.959399998,-0.382200003,0.14819999
0.897000015,-0.0858,-0.514800012
0.897000015,-0.0858,-0.514800012
0.865800023,0.0078,-0.093600005
0.522600055,-0.156000003,-0.265200019
0.748800039,-0.093600005,-0.42899999
0.998400033,-0.132600009,-0.37440002
0.865800023,-0.366600007,-0.319800019
1.021800041,-0.405600011,0
1.263599992,-0.717600048,-0.202800006
0.569400012,-0.522600055,-0.132600009
0.569400012,-0.522600055,-0.132600009
0.109200008,-0.358800024,-0.335399985
0.389999986,-0.577199996,-0.24180001
1.505400062,-0.670799971,0
1.201200128,-0.546000004,0.023400001
0.561600029,-0.194999993,-0.467999995
-0.179400012,-0.132600009,-0.14819999
0.444600016,-0.249600008,-0.514800012
1.645799994,-0.194999993,-0.124800004
1.645799994,-0.194999993,-0.124800004
1.926600099,-0.304200023,-0.093600005
0.80340004,-0.288599998,-0.202800006
0.031200001,0.070200004,-0.491400033
0.335399985,0.046800002,-0.265200019
1.271399975,-0.421200007,0.078000002
2.121600151,-0.265200019,-0.561600029
0.748800039,-0.733200014,0.0858
0.748800039,-0.733200014,0.0858
-0.194999993,-0.522600055,-0.202800006
0.670799971,-0.078000002,-0.709800005
1.131000042,-0.335399985,0.179400012
1.848600149,-0.156000003,-0.265200019
1.052999973,-0.304200023,0.039000001
-0.062400002,-0.382200003,-0.273000002
0.382200003,-0.116999999,-0.249600008
1.154399991,-0.194999993,-0.101400003
1.154399991,-0.194999993,-0.101400003
1.622400045,0.023400001,-0.288599998
0.959399998,-0.436800033,-0.288599998
0.179400012,-1.052999973,0
0.678600013,0,-0.296399981
0.842400014,-0.163800001,-0.124800004
1.138800025,-0.499200016,-0.288599998
1.47420013,-0.062400002,-0.397800028
1.47420013,-0.062400002,-0.397800028
0.351000011,-0.740999997,-0.078000002
0.319800019,-0.444600016,-0.312000006
1.302600026,0.171599999,-0.0858
1.333800077,-0.702000022,-0.24180001
0.686399996,-0.015600001,-0.257400006
1.045200109,-0.358800024,-0.273000002
0.405600011,-0.608400047,0.0078
0.93599999,-0.101400003,-0.351000011
0.93599999,-0.101400003,-0.351000011
1.177800059,-0.397800028,-0.389999986
1.162200093,-0.335399985,0.163800001
0.444600016,-0.499200016,-0.249600008
0.982800066,-0.202800006,-0.343199998
0.740999997,-0.389999986,-0.343199998
1.23240006,-0.124800004,-0.467999995
0.811200023,-0.694200039,0.109200008
0.647400022,0.093600005,-0.61620003
0.647400022,0.093600005,-0.61620003
0.951600015,-0.561600029,-0.163800001
1.926600099,-0.530400038,-0.093600005
0.702000022,-0.257400006,-0.288599998
0.397800028,-0.226200014,-0.116999999
0.569400012,-0.249600008,-0.467999995
0.998400033,-0.444600016,-0.226200014
1.825200081,-0.569400012,-0.304200023
1.224599957,-0.319800019,-0.210600004
1.224599957,-0.319800019,-0.210600004
0.538200021,-0.249600008,-0.156000003
-0.132600009,-0.202800006,-0.288599998
0.686399996,-0.460200012,-0.358800024
2.105999947,-0.530400038,-0.070200004
0.93599999,-0.662999988,-0.18720001
0.382200003,-0.389999986,-0.218400016
0.351000011,-0.179400012,-0.397800028
0.351000011,-0.179400012,-0.397800028
0.748800039,-0.436800033,0.023400001
1.240200043,-0.507000029,-0.171599999
1.513200045,-0.233999997,-0.584999979
0.405600011,-0.717600048,0.304200023
0.522600055,-0.592799962,-0.467999995
1.099799991,-0.202800006,-0.569400012
1.36500001,-0.382200003,-0.226200014
1.372799993,-0.405600011,-0.288599998
1.372799993,-0.405600011,-0.288599998
0.413400024,-0.569400012,-0.093600005
0.686399996,-0.171599999,-0.694200039
1.481999993,-0.460200012,-0.202800006
1.466400027,-0.553799987,-0.226200014
1.466400027,-0.42899999,-0.507000029
0.811200023,-0.522600055,0
0.740999997,-0.140400007,-0.319800019
0.756600022,0.062400002,-0.265200019
0.756600022,0.062400002,-0.265200019
0.85799998,0.031200001,-0.109200008
0.897000015,-0.171599999,-0.288599998
0.998400033,-0.499200016,-0.312000006
0.889200032,-0.662999988,-0.351000011
0.990600049,-0.686399996,-0.124800004
0.959399998,-0.444600016,-0.210600004
0.639600039,-0.382200003,-0.202800006
0.639600039,-0.382200003,-0.202800006
1.154399991,-0.600600064,-0.467999995
0.499200016,-0.070200004,-0.366600007
1.068599939,-0.764400005,-0.031200001
0.702000022,-0.296399981,-0.319800019
0.990600049,0.023400001,-0.312000006
0.990600049,-0.889200032,-0.078000002
0.943800032,0.37440002,-0.553799987
1.404000044,-0.694200039,0.070200004
1.404000044,-0.694200039,0.070200004
1.021800041,-0.296399981,-0.335399985
0.702000022,-0.226200014,-0.561600029
1.497600079,-0.93599999,-0.015600001
1.107599974,0.210600004,-0.530400038
0.91260004,-0.132600009,-0.062400002
0.920400023,-0.444600016,-0.093600005
0.460200012,0.101400003,-0.655200005
1.341599941,-0.608400047,-0.210600004
1.341599941,-0.608400047,-0.210600004
1.77060008,-0.460200012,-0.42899999
0.678600013,-0.312000006,0.0858
0.897000015,-0.405600011,-0.444600016
0.592799962,-0.210600004,-0.42899999
0.608400047,-0.312000006,-0.194999993
1.045200109,-0.444600016,-0.413400024
1.341599941,-0.475800008,-0.179400012
1.341599941,-0.475800008,-0.179400012
0.280800015,-0.280800015,-0.132600009
0.249600008,-0.304200023,-0.389999986
0.873600066,-0.249600008,-0.319800019
1.224599957,-0.233999997,-0.140400007
0.873600066,-0.382200003,0.109200008
0.982800066,-0.14819999,-0.218400016
0.37440002,-0.319800019,-0.296399981
0.678600013,-0.304200023,0
0.678600013,-0.304200023,0
1.23240006,-0.327600002,-0.444600016
0.904800057,-0.444600016,-0.070200004
0.91260004,-0.327600002,-0.351000011
1.115400076,-0.467999995,-0.795600057
0.951600015,-0.467999995,-0.444600016
1.36500001,-0.37440002,-0.600600064
1.185599923,-0.312000006,-0.265200019
1.224599957,-0.249600008,-0.351000011
1.224599957,-0.249600008,-0.351000011
1.138800025,-0.031200001,-0.233999997
1.544399977,0.062400002,-0.358800024
1.146600008,-0.218400016,-0.421200007
1.404000044,-0.18720001,-0.156000003
1.068599939,-0.14819999,-0.116999999
1.450800061,-0.163800001,-0.179400012
0.998400033,0,-0.397800028
0.998400033,0,-0.397800028
1.263599992,-0.093600005,-0.436800033
0.795600057,-0.140400007,-0.163800001
1.076400042,0.124800004,-0.319800019
0.530400038,-0.499200016,-0.257400006
1.006199956,-0.101400003,-0.312000006
0.93599999,-0.91260004,-0.366600007
0.530400038,-0.358800024,0
0.998400033,-0.662999988,-0.163800001
0.998400033,-0.662999988,-0.163800001
0.608400047,-0.319800019,-0.039000001
0.889200032,-0.647400022,-0.140400007
0.725400031,-0.467999995,-0.37440002
0.819000006,-0.249600008,0.062400002
0.733200014,-0.389999986,-0.179400012
0.850199997,-0.124800004,0
0.702000022,-0.312000006,-0.14819999
0.702000022,-0.312000006,-0.14819999
1.208999991,-0.312000006,-0.257400006
0.709800005,-0.109200008,-0.062400002
1.068599939,-0.475800008,-0.304200023
0.624000013,-0.538200021,-0.093600005
1.045200109,-0.249600008,-0.070200004
0.733200014,-0.670799971,-0.319800019
1.201200128,-0.233999997,-0.093600005
0.319800019,-0.631799996,-0.156000003
0.319800019,-0.631799996,-0.156000003
1.138800025,-0.335399985,-0.078000002
0.436800033,-0.569400012,-0.179400012
1.279200077,-0.366600007,-0.093600005
0.37440002,-0.538200021,-0.202800006
0.998400033,-0.304200023,-0.031200001
0.740999997,-0.452400029,-0.093600005
1.060800076,-0.413400024,-0.257400006
0.584999979,-0.702000022,-0.288599998
0.584999979,-0.702000022,-0.288599998
1.177800059,-0.351000011,-0.249600008
0.811200023,-0.546000004,-0.467999995
1.107599974,-0.202800006,-0.070200004
0.787800074,-0.358800024,-0.452400029
1.302600026,-0.312000006,-0.156000003
0.686399996,-0.312000006,-0.249600008
1.169999957,-0.18720001,-0.382200003
1.169999957,-0.18720001,-0.382200003
0.928200006,-0.694200039,-0.116999999
0.951600015,-0.140400007,-0.553799987
0.850199997,-0.577199996,-0.101400003
0.967200041,-0.171599999,-0.405600011
0.93599999,-0.163800001,-0.42899999
0.998400033,-0.686399996,0
1.162200093,-0.070200004,-0.662999988
0.85799998,-0.717600048,-0.257400006
0.85799998,-0.717600048,-0.257400006
1.115400076,-0.561600029,-0.421200007
0.928200006,-0.070200004,-0.109200008
0.904800057,-0.561600029,-0.265200019
1.388400078,-0.124800004,-0.343199998
0.795600057,-0.389999986,-0.296399981
0.889200032,-0.546000004,-0.265200019
1.325999975,-0.078000002,-0.358800024
0.779999971,-0.467999995,-0.109200008
0.779999971,-0.467999995,-0.109200008
0.795600057,-0.444600016,-0.553799987
1.294800043,-0.397800028,-0.319800019
1.107599974,-0.37440002,-0.561600029
0.967200041,-0.210600004,-0.070200004
0.787800074,-0.280800015,-0.249600008
1.006199956,-0.156000003,-0.546000004
1.201200128,-0.288599998,0.109200008
1.201200128,-0.288599998,0.109200008
0.826800048,-0.436800033,-0.249600008
0.709800005,0.116999999,-0.48360002
1.271399975,-0.865800023,-0.062400002
0.756600022,-0.382200003,-0.514800012
0.943800032,-0.163800001,-0.397800028
1.396200061,-0.522600055,-0.249600008
1.052999973,0.070200004,-0.124800004
0.546000004,-0.655200005,0.023400001
0.546000004,-0.655200005,0.023400001
1.006199956,-0.413400024,-0.811200023
1.060800076,-0.14819999,-0.078000002
0.764400005,-0.467999995,-0.48360002
1.505400062,0.0078,-0.070200004
0.273000002,-0.358800024,-0.296399981
1.372799993,-0.631799996,-0.382200003
1.528800011,-0.546000004,0.078000002
0.405600011,-0.179400012,-0.226200014
0.405600011,-0.179400012,-0.226200014
0.631799996,-0.054600004,-0.514800012
0.577199996,-0.202800006,-0.249600008
1.162200093,-0.421200007,-0.491400033
1.653600097,-0.366600007,0.218400016
0.998400033,-0.202800006,-0.24180001
0.37440002,-0.109200008,-0.218400016
0.351000011,-0.48360002,-0.343199998
0.351000011,-0.48360002,-0.343199998
1.146600008,-0.179400012,-0.538200021
1.497600079,-0.265200019,-0.210600004
1.208999991,-0.327600002,-0.093600005
0.779999971,0.039000001,-0.561600029
0.405600011,-0.319800019,-0.0078
1.435200095,-0.249600008,-0.740999997
1.404000044,-0.405600011,-0.202800006
1.481999993,-0.116999999,-0.514800012
1.481999993,-0.116999999,-0.514800012
1.006199956,-0.218400016,-0.101400003
1.014000058,-0.078000002,0.023400001
1.185599923,-0.194999993,-0.351000011
1.372799993,-0.226200014,-0.0858
1.325999975,-0.14819999,-0.444600016
1.505400062,0,-0.319800019
1.193400025,-0.202800006,-0.257400006
1.380599976,-0.280800015,-0.522600055
1.380599976,-0.280800015,-0.522600055
1.552200079,0.0078,-0.093600005
0.647400022,-0.405600011,-0.48360002
1.36500001,0.039000001,-0.37440002
0.795600057,-0.366600007,0.054600004
1.045200109,-0.171599999,-0.327600002
0.865800023,-0.382200003,-0.163800001
0.93599999,-0.202800006,-0.140400007
0.93599999,-0.202800006,-0.140400007
0.109200008,-0.826800048,0
0.670799971,-0.288599998,-0.14819999
0.163800001,-0.717600048,0.078000002
0.436800033,-0.670799971,0.249600008
0.273000002,-1.029600024,-0.0858
0.116999999,-0.163800001,-0.109200008
0.343199998,-0.967200041,0.249600008
0.405600011,-0.48360002,-0.210600004
0.405600011,-0.48360002,-0.210600004
0.288599998,-0.413400024,0
1.045200109,-0.740999997,-0.039000001
0.343199998,-0.257400006,-0.062400002
0.897000015,-0.624000013,0.015600001
1.528800011,-0.312000006,-0.389999986
0.670799971,-0.140400007,-0.389999986
1.864200115,-0.467999995,-0.405600011
0.717600048,0.078000002,-0.335399985
0.717600048,0.078000002,-0.335399985
0.904800057,-0.296399981,-0.444600016
2.83920002,-0.460200012,-0.499200016
0.624000013,0.132600009,-0.639600039
0.405600011,-0.358800024,-0.600600064
2.152800083,-0.467999995,-0.327600002
1.497600079,-0.179400012,-0.296399981
0.795600057,-0.062400002,-0.382200003
0.795600057,-0.062400002,-0.382200003
0.889200032,-0.312000006,-0.343199998
1.497600079,-0.475800008,-0.24180001
1.255800009,-0.210600004,-0.335399985
0.686399996,0.163800001,-0.436800033
1.115400076,-0.335399985,-0.218400016
1.185599923,-0.748800039,-0.031200001
0.460200012,-0.156000003,-0.413400024
1.162200093,-0.413400024,-0.366600007
1.162200093,-0.413400024,-0.366600007
1.146600008,-0.678600013,-0.078000002
0.507000029,-0.382200003,-0.327600002
0.296399981,-0.382200003,0.070200004
1.286999941,-0.319800019,-0.639600039
1.36500001,-0.522600055,-0.163800001
0.491400033,-0.499200016,-0.070200004
0.366600007,-0.382200003,-0.249600008
1.123200059,-0.608400047,-0.296399981
1.123200059,-0.608400047,-0.296399981
1.185599923,-0.249600008,-0.210600004
0.647400022,-0.444600016,-0.202800006
0.569400012,-0.561600029,-0.210600004
1.208999991,-0.335399985,-0.24180001
0.819000006,-0.405600011,-0.171599999
1.052999973,-0.37440002,-0.499200016
1.115400076,0,-0.499200016
1.115400076,0,-0.499200016
0.873600066,-0.655200005,-0.062400002
0.865800023,-0.538200021,-0.343199998
0.80340004,-0.48360002,-0.0858
0.740999997,-0.514800012,-0.319800019
1.076400042,-0.405600011,-0.296399981
1.279200077,-0.156000003,-0.343199998
0.834600031,-0.499200016,-0.194999993
0.538200021,-0.655200005,0.093600005
0.538200021,-0.655200005,0.093600005
0.93599999,-0.569400012,-0.546000004
0.881400049,-0.865800023,0.273000002
1.006199956,-0.475800008,-0.37440002
0.444600016,-0.202800006,-0.233999997
0.897000015,0.116999999,-0.389999986
0.889200032,-0.039000001,-0.389999986
0.80340004,-0.405600011,-0.124800004
0.826800048,-0.499200016,-0.280800015
0.826800048,-0.499200016,-0.280800015
0.850199997,-0.686399996,-0.218400016
1.060800076,-0.631799996,-0.389999986
1.357200027,-0.577199996,-0.280800015
0.920400023,-0.561600029,-0.109200008
0.920400023,-0.335399985,-0.421200007
0.982800066,-0.499200016,-0.18720001
1.045200109,-0.280800015,-0.327600002
1.045200109,-0.280800015,-0.327600002
0.998400033,-0.140400007,-0.397800028
0.990600049,-0.312000006,-0.023400001
0.998400033,-0.062400002,-0.639600039
1.248000026,-0.171599999,-0.273000002
0.647400022,-0.24180001,0
0.499200016,-0.382200003,-0.194999993
0.678600013,-0.405600011,0.0078
0.662999988,-0.452400029,-0.18720001
0.662999988,-0.452400029,-0.18720001
0.717600048,-0.592799962,0.039000001
0.24180001,-0.48360002,0.070200004
0.561600029,-0.694200039,-0.475800008
0.538200021,-0.577199996,0.397800028
0.772199988,-0.608400047,-0.546000004
0.748800039,-0.600600064,0.046800002
0.834600031,-0.467999995,-0.296399981
0.748800039,-0.249600008,-0.062400002
0.748800039,-0.249600008,-0.062400002
1.115400076,-0.397800028,-0.257400006
0.764400005,-0.054600004,-0.249600008
0.904800057,-0.280800015,-0.015600001
0.779999971,0.24180001,-0.257400006
0.694200039,-0.163800001,-0.366600007
0.740999997,-0.218400016,0
0.662999988,-0.046800002,-0.460200012
0.662999988,-0.046800002,-0.460200012
0.522600055,-0.467999995,0.116999999
0.522600055,-0.389999986,-0.467999995
0.18720001,-0.280800015,-0.039000001
-0.109200008,-0.998400033,0.273000002
0.202800006,-0.584999979,-0.140400007
0.709800005,-0.452400029,-0.538200021
0.655200005,-0.631799996,-0.18720001
0.592799962,-0.226200014,-0.14819999
0.592799962,-0.226200014,-0.14819999
0.904800057,-0.280800015,0.070200004
0.358800024,-0.413400024,-0.335399985
0.850199997,-0.421200007,0.179400012
0.811200023,-0.405600011,-0.467999995
0.959399998,0.233999997,-0.351000011
1.497600079,-0.662999988,0.039000001
1.099799991,0.382200003,-0.631799996
0.655200005,-0.179400012,0.132600009
0.655200005,-0.179400012,0.132600009
1.552200079,-0.662999988,-0.499200016
0.662999988,0.194999993,-0.389999986
1.068599939,-0.624000013,-0.015600001
1.871999979,-0.382200003,-0.624000013
0.218400016,0.343199998,-0.179400012
1.489800096,-0.842400014,-0.405600011
1.092000008,-0.249600008,-0.233999997
1.092000008,-0.249600008,-0.233999997
0.546000004,-0.023400001,-0.249600008
1.645799994,-0.608400047,-0.382200003
0.694200039,0.0078,-0.046800002
0.93599999,-0.389999986,-0.467999995
0.93599999,-0.702000022,-0.0858
0.577199996,-0.257400006,-0.070200004
0.717600048,-0.467999995,-0.405600011
1.248000026,-0.444600016,-0.288599998
1.248000026,-0.444600016,-0.288599998
0.772199988,-0.280800015,-0.436800033
0.475800008,-0.733200014,-0.039000001
1.294800043,-0.312000006,-0.210600004
0.928200006,-0.577199996,-0.37440002
0.608400047,-0.499200016,-0.015600001
1.123200059,-0.233999997,-0.405600011
0.608400047,-0.795600057,-0.015600001
1.014000058,-0.140400007,-0.37440002
1.014000058,-0.140400007,-0.37440002
1.146600008,0,-0.522600055
0.538200021,-0.444600016,0.14819999
1.068599939,-0.140400007,-0.740999997
1.162200093,-0.546000004,-0.031200001
1.052999973,-0.709800005,-0.210600004
1.248000026,-0.873600066,-0.24180001
0.709800005,-0.584999979,0.202800006
0.709800005,-0.584999979,0.202800006
0.491400033,-0.039000001,-0.37440002
0.975000024,-0.37440002,-0.054600004
1.552200079,-0.764400005,-0.389999986
1.404000044,-0.078000002,-0.24180001
0.600600064,-0.210600004,-0.023400001
0.756600022,-0.351000011,-0.452400029
1.271399975,-0.140400007,-0.18720001
1.481999993,-0.070200004,-0.179400012
1.481999993,-0.070200004,-0.179400012
0.819000006,-0.312000006,-0.257400006
0.538200021,-0.639600039,-0.101400003
0.80340004,-0.444600016,-0.351000011
0.889200032,-0.397800028,-0.249600008
1.006199956,-0.460200012,-0.226200014
1.029600024,-0.538200021,-0.327600002
0.959399998,-0.756600022,-0.046800002
0.491400033,-0.194999993,-0.561600029
0.491400033,-0.194999993,-0.561600029
0.358800024,-0.233999997,-0.296399981
1.216800094,-0.163800001,-0.546000004
1.045200109,-0.452400029,-0.233999997
0.982800066,-0.584999979,-0.194999993
0.85799998,-0.624000013,-0.156000003
0.740999997,-0.163800001,-0.218400016
0.678600013,0,-0.499200016
0.678600013,0,-0.499200016
1.396200061,-0.249600008,-0.553799987
1.575600147,-0.740999997,-0.24180001
0.694200039,-0.351000011,-0.304200023
0.694200039,-0.662999988,0.163800001
1.014000058,-0.24180001,-0.218400016
1.154399991,0,-0.265200019
1.809600115,-0.584999979,0.031200001
0.452400029,-0.078000002,-0.37440002
0.452400029,-0.078000002,-0.37440002
0.639600039,-0.538200021,0
1.372799993,-0.475800008,-0.194999993
0.733200014,-0.179400012,-0.210600004
1.442999959,-0.37440002,-0.421200007
0.436800033,-0.304200023,-0.257400006
0.561600029,-0.37440002,-0.249600008
1.747200131,-0.725400031,0
0.670799971,-0.039000001,-0.273000002
0.670799971,-0.039000001,-0.273000002
0.296399981,-0.163800001,-0.124800004
1.099799991,-0.405600011,-0.538200021
0.85799998,-0.48360002,0.405600011
1.575600147,-0.171599999,-0.389999986
0.655200005,-0.436800033,0.023400001
0.467999995,-0.249600008,-0.460200012
0.998400033,-0.140400007,-0.444600016
0.998400033,-0.140400007,-0.444600016
0.834600031,-0.296399981,-0.179400012
1.715999961,-0.249600008,-0.124800004
0.990600049,-0.304200023,0.0078
0.218400016,-0.42899999,-0.351000011
0.709800005,-0.561600029,-0.382200003
0.990600049,0.093600005,-0.179400012
1.411800027,-0.257400006,-0.405600011
0.967200041,-0.24180001,-0.070200004
0.967200041,-0.24180001,-0.070200004
0.351000011,-0.499200016,-0.273000002
0.592799962,-0.194999993,-0.335399985
1.240200043,-0.335399985,-0.039000001
0.811200023,-0.48360002,-0.18720001
1.41960001,0.039000001,-0.319800019
0.530400038,-0.655200005,-0.194999993
0.709800005,-0.163800001,-0.304200023
1.052999973,-0.319800019,-0.171599999
1.052999973,-0.319800019,-0.171599999
0.624000013,-0.319800019,-0.179400012
1.349400043,-0.156000003,-0.124800004
0.740999997,-0.764400005,0.023400001
0.312000006,-0.132600009,-0.413400024
1.567800045,-0.561600029,-0.046800002
0.740999997,-0.273000002,-0.210600004
0.592799962,-0.351000011,0.132600009
0.592799962,-0.351000011,0.132600009
1.302600026,-0.444600016,-0.686399996
0.257400006,0.093600005,-0.156000003
1.294800043,-0.686399996,-0.273000002
1.123200059,-0.023400001,-0.18720001
0.397800028,-0.351000011,-0.093600005
1.341599941,-0.624000013,-0.397800028
0.834600031,-0.023400001,-0.343199998
0.748800039,-0.421200007,-0.273000002
0.748800039,-0.421200007,-0.273000002
1.715999961,-0.163800001,-0.389999986
0.694200039,-0.249600008,0.031200001
0.538200021,-0.662999988,-0.273000002
1.380599976,0,-0.202800006
0.748800039,-0.553799987,-0.194999993
1.677000046,0.062400002,-0.397800028
0.850199997,-0.553799987,0.233999997
1.131000042,-0.514800012,-0.444600016
1.131000042,-0.514800012,-0.444600016
1.092000008,-0.078000002,-0.499200016
0.436800033,-0.561600029,-0.046800002
1.014000058,-0.078000002,-0.491400033
0.982800066,-0.249600008,-0.319800019
1.169999957,-0.343199998,-0.296399981
1.084200025,-0.140400007,-0.37440002
0.624000013,-0.24180001,-0.078000002
0.624000013,-0.24180001,-0.078000002
0.819000006,-0.226200014,-0.569400012
0.592799962,-0.514800012,0.070200004
1.341599941,-0.233999997,-0.655200005
0.897000015,-0.733200014,-0.210600004
1.177800059,-0.655200005,-0.42899999
0.842400014,-0.592799962,-0.109200008
0.530400038,-0.600600064,0.054600004
1.092000008,-0.265200019,-0.452400029
1.092000008,-0.265200019,-0.452400029
1.201200128,-0.850199997,-0.14819999
1.216800094,-0.319800019,-0.499200016
0.889200032,0.062400002,-0.304200023
0.772199988,-0.787800074,0.249600008
1.325999975,0,-0.569400012
1.185599923,-0.039000001,-0.265200019
1.084200025,-0.218400016,-0.421200007
1.36500001,-0.249600008,-0.678600013
1.36500001,-0.249600008,-0.678600013
0.873600066,-0.312000006,0.0078
1.372799993,-0.249600008,-0.499200016
0.920400023,-0.475800008,-0.257400006
0.826800048,-0.413400024,-0.265200019
1.208999991,-0.514800012,-0.389999986
0.592799962,-0.319800019,-0.093600005
1.107599974,-0.413400024,-0.382200003
1.107599974,-0.413400024,-0.382200003
0.982800066,-0.584999979,-0.351000011
0.639600039,0.046800002,-0.358800024
1.271399975,-0.584999979,-0.405600011
0.764400005,-0.194999993,-0.101400003
0.795600057,-0.202800006,-0.366600007
1.185599923,-0.904800057,-0.304200023
0.811200023,0.163800001,-0.460200012
0.865800023,-0.522600055,0
0.865800023,-0.522600055,0
1.107599974,-0.538200021,0.296399981
0.475800008,-0.093600005,-0.452400029
1.162200093,-0.37440002,0.070200004
0.967200041,-0.351000011,-0.265200019
0.951600015,0.116999999,0
0.725400031,-0.748800039,0.194999993
0.694200039,-0.389999986,-0.592799962
0.928200006,-0.249600008,-0.18720001
0.928200006,-0.249600008,-0.18720001
0.920400023,-0.444600016,-0.070200004
1.388400078,-0.015600001,-0.296399981
0.943800032,-0.218400016,-0.031200001
1.006199956,-0.725400031,-0.553799987
